"","Age","beta_hat_0","bn_beta_hat_1","beta_check_0","bn_beta_check_1","u_t","local_n"
"1051",71.25,0.505400375,-0.00934175000000006,0.50517675,-0.0140084924420868,0.990332613965283,16793
"1052",71.275,0.5053579125,-0.00934175000000006,0.505131725,-0.0140084924420868,0.990332613965287,16793
"1053",71.3,0.50531545,-0.00934175000000008,0.5050867,-0.0140084924420867,0.990332613965283,16793
"1054",71.325,0.5052729875,-0.00934175000000014,0.505046653125,-0.0140658564797105,0.990332613965291,16793
"1055",71.35,0.505230525,-0.00934175000000017,0.50500144375,-0.0140658564797104,0.990332613965288,16793
"1056",71.375,0.5051880625,-0.00934175000000007,0.504956234375,-0.0140658564797104,0.990332613965291,16793
"1057",71.4,0.5051456,-0.00934175000000018,0.5049168,-0.0141407214101685,0.990332613965288,16793
"1058",71.425,0.5051031375,-0.00934174999999999,0.50487135,-0.0141407214101686,0.990332613965288,16793
"1059",71.45,0.505060675,-0.00934175000000007,0.5048259,-0.0141407214101686,0.990332613965288,16793
"1060",71.475,0.5050182125,-0.00934175000000008,0.50478045,-0.0141407214101686,0.990332613965283,16793
"1061",71.5,0.50497575,-0.00934175000000008,0.504735,-0.0141407214101687,0.989418764449214,17347
"1062",71.525,0.5049332875,-0.00934175000000004,0.50468955,-0.0141407214101687,0.983326182608385,15510
"1063",71.55,0.504890825,-0.00934175000000002,0.5046441,-0.0141407214101688,0.983326182608392,15510
"1064",71.575,0.5048483625,-0.00934175000000008,0.50459865,-0.0141407214101686,0.983326182608385,15510
"1065",71.6,0.5048059,-0.00934175,0.5045532,-0.0141407214101687,0.983326182608381,15510
"1066",71.625,0.5047634375,-0.00934175000000007,0.50450775,-0.0141407214101686,0.983326182608382,15510
"1067",71.65,0.504720975,-0.00934175000000013,0.5044623,-0.0141407214101685,0.983326182608385,15510
"1068",71.675,0.5046785125,-0.00934175000000002,0.50441685,-0.0141407214101688,0.983326182608388,15510
"1069",71.7,0.50463605,-0.00934175000000004,0.504372857142857,-0.0141785011153349,0.983326182608385,15510
"1070",71.725,0.504318645,-0.0097009,0.504327285714286,-0.0141785011153348,0.97989517884205,15510
"1071",71.75,0.50427455,-0.00970090000000001,0.504281714285714,-0.0141785011153348,0.979895178842057,15510
"1072",71.775,0.504287160714286,-0.00984107142857142,0.504236142857143,-0.0141785011153348,0.978572725260586,15510
"1073",71.8,0.504242428571429,-0.00984107142857143,0.504190571428571,-0.0141785011153349,0.978572725260579,15510
"1074",71.825,0.504197696428571,-0.00984107142857143,0.504145,-0.0141785011153348,0.978572725260579,15510
"1075",71.85,0.504152964285714,-0.00984107142857142,0.504099428571429,-0.0141785011153347,0.978572725260585,15510
"1076",71.875,0.504108232142857,-0.0098410714285714,0.504053857142857,-0.0141785011153348,0.978572725260585,15510
"1077",71.9,0.5040635,-0.00984107142857137,0.504008285714286,-0.0141785011153349,0.978572725260586,15510
"1078",71.925,0.504018767857143,-0.0098410714285714,0.503962714285714,-0.0141785011153349,0.978572725260578,15510
"1079",71.95,0.503974035714286,-0.00984107142857144,0.503917142857143,-0.0141785011153349,0.978572725260579,15510
